Entity,Code,Year,Annual CO2 emissions from gas (per capita)
Estonia,EST,1977,0.7115
Estonia,EST,1978,0.7524
Estonia,EST,1979,0.801
Estonia,EST,1980,0.8268
Estonia,EST,1981,0.9153
Estonia,EST,1982,0.9696
Estonia,EST,1983,1.051
Estonia,EST,1984,1.1488
Estonia,EST,1985,1.2322
Estonia,EST,1986,1.0402
Estonia,EST,1987,1.2263
Estonia,EST,1988,1.3265
Estonia,EST,1989,1.3006
Estonia,EST,1990,1.7383
Estonia,EST,1991,1.7833
Estonia,EST,1992,1.0565
Estonia,EST,1993,0.5399
Estonia,EST,1994,0.7683
Estonia,EST,1995,0.8996
Estonia,EST,1996,1.003
Estonia,EST,1997,0.9882
Estonia,EST,1998,0.9487
Estonia,EST,1999,0.9233
Estonia,EST,2000,1.0745
Estonia,EST,2001,1.1578
Estonia,EST,2002,0.9835
Estonia,EST,2003,1.1268
Estonia,EST,2004,1.2772
Estonia,EST,2005,1.2843
Estonia,EST,2006,1.2811
Estonia,EST,2007,1.2921
Estonia,EST,2008,1.2551
Estonia,EST,2009,0.916
Estonia,EST,2010,0.9969
Estonia,EST,2011,0.8965
Estonia,EST,2012,0.9636
Estonia,EST,2013,0.9189
Estonia,EST,2014,0.7765
Estonia,EST,2015,0.6957
Estonia,EST,2016,0.7989
Estonia,EST,2017,0.7198
Estonia,EST,2018,0.746
Estonia,EST,2019,0.6837
Estonia,EST,2020,0.6284
Europe,,1902,0
Europe,,1903,0
Europe,,1904,0
Europe,,1905,0
Europe,,1906,0
Europe,,1907,0
Europe,,1908,0
Europe,,1909,0
Europe,,1910,0
Europe,,1911,0
Europe,,1912,0
Europe,,1913,0.0001
Europe,,1914,0.0001
Europe,,1915,0.0001
Europe,,1916,0.0003
Europe,,1917,0.0002
Europe,,1918,0.0003
Europe,,1919,0.0007
Europe,,1920,0.0022
Europe,,1921,0.0022
Europe,,1922,0.0024
Europe,,1923,0.0024
Europe,,1924,0.0031
Europe,,1925,0.0037
Europe,,1926,0.0038
Europe,,1927,0.0041
Europe,,1928,0.0045
Europe,,1929,0.0055
Europe,,1930,0.0078
Europe,,1931,0.0093
Europe,,1932,0.0099
Europe,,1933,0.0105
Europe,,1934,0.0125
Europe,,1935,0.0132
Europe,,1936,0.0154
Europe,,1937,0.0152
Europe,,1938,0.0148
Europe,,1939,0.0137
Europe,,1940,0.0156
Europe,,1941,0.0062
Europe,,1942,0.0072
Europe,,1943,0.006
Europe,,1944,0.0047
Europe,,1945,0.0154
Europe,,1946,0.0171
Europe,,1947,0.0195
Europe,,1948,0.0262
Europe,,1949,0.0347
Europe,,1950,0.0364
Europe,,1951,0.0409
Europe,,1952,0.045
Europe,,1953,0.0531
Europe,,1954,0.0585
Europe,,1955,0.0677
Europe,,1956,0.0822
Europe,,1957,0.1092
Europe,,1958,0.1412
Europe,,1959,0.1727
Europe,,1960,0.2104
Europe,,1961,0.2557
Europe,,1962,0.3037
Europe,,1963,0.352
Europe,,1964,0.4122
Europe,,1965,0.4691
Europe,,1966,0.5195
Europe,,1967,0.5787
Europe,,1968,0.6536
Europe,,1969,0.7263
Europe,,1970,0.7619
Europe,,1971,0.8918
Europe,,1972,0.9982
Europe,,1973,1.0856
Europe,,1974,1.1891
Europe,,1975,1.2829
Europe,,1976,1.393
Europe,,1977,1.4542
Europe,,1978,1.5202
Europe,,1979,1.6059
Europe,,1980,1.6416
Europe,,1981,1.6944
Europe,,1982,1.7085
Europe,,1983,1.7949
Europe,,1984,1.8904
Europe,,1985,2.0086
Europe,,1986,1.9292
Europe,,1987,2.1203
Europe,,1988,2.2044
Europe,,1989,2.2672
Europe,,1990,2.4196
Europe,,1991,2.4069
Europe,,1992,2.3714
Europe,,1993,2.3584
Europe,,1994,2.2661
Europe,,1995,2.2774
Europe,,1996,2.3967
Europe,,1997,2.3319
Europe,,1998,2.4079
Europe,,1999,2.4402
Europe,,2000,2.4616
Europe,,2001,2.5208
Europe,,2002,2.5189
Europe,,2003,2.6345
Europe,,2004,2.6771
Europe,,2005,2.7005
Europe,,2006,2.7064
Europe,,2007,2.6931
Europe,,2008,2.7248
Europe,,2009,2.5186
Europe,,2010,2.7283
Europe,,2011,2.6231
Europe,,2012,2.5562
Europe,,2013,2.4838
Europe,,2014,2.3175
Europe,,2015,2.2988
Europe,,2016,2.3903
Europe,,2017,2.4621
Europe,,2018,2.5094
Europe,,2019,2.4974
Europe,,2020,2.3807
Europe (excl. EU-27),,1921,0.0002
Europe (excl. EU-27),,1922,0.0002
Europe (excl. EU-27),,1923,0.0001
Europe (excl. EU-27),,1924,0.001
Europe (excl. EU-27),,1925,0.0017
Europe (excl. EU-27),,1926,0.002
Europe (excl. EU-27),,1927,0.0021
Europe (excl. EU-27),,1928,0.0023
Europe (excl. EU-27),,1929,0.0028
Europe (excl. EU-27),,1930,0.0035
Europe (excl. EU-27),,1931,0.0057
Europe (excl. EU-27),,1932,0.0069
Europe (excl. EU-27),,1933,0.008
Europe (excl. EU-27),,1934,0.0102
Europe (excl. EU-27),,1935,0.012
Europe (excl. EU-27),,1936,0.0148
Europe (excl. EU-27),,1937,0.0156
Europe (excl. EU-27),,1938,0.0156
Europe (excl. EU-27),,1939,0.0155
Europe (excl. EU-27),,1940,0.0225
Europe (excl. EU-27),,1942,0
Europe (excl. EU-27),,1944,0
Europe (excl. EU-27),,1945,0.0221
Europe (excl. EU-27),,1946,0.025
Europe (excl. EU-27),,1947,0.0304
Europe (excl. EU-27),,1948,0.0333
Europe (excl. EU-27),,1949,0.0341
Europe (excl. EU-27),,1950,0.0446
Europe (excl. EU-27),,1951,0.0479
Europe (excl. EU-27),,1952,0.0482
Europe (excl. EU-27),,1953,0.0512
Europe (excl. EU-27),,1954,0.0553
Europe (excl. EU-27),,1955,0.0653
Europe (excl. EU-27),,1956,0.0867
Europe (excl. EU-27),,1957,0.1333
Europe (excl. EU-27),,1958,0.1955
Europe (excl. EU-27),,1959,0.2456
Europe (excl. EU-27),,1960,0.3083
Europe (excl. EU-27),,1961,0.3949
Europe (excl. EU-27),,1962,0.4852
Europe (excl. EU-27),,1963,0.5879
Europe (excl. EU-27),,1964,0.7083
Europe (excl. EU-27),,1965,0.8169
Europe (excl. EU-27),,1966,0.8978
Europe (excl. EU-27),,1967,0.9798
Europe (excl. EU-27),,1968,1.0677
Europe (excl. EU-27),,1969,1.1566
Europe (excl. EU-27),,1970,1.1106
Europe (excl. EU-27),,1971,1.29
Europe (excl. EU-27),,1972,1.3989
Europe (excl. EU-27),,1973,1.4767
Europe (excl. EU-27),,1974,1.5865
Europe (excl. EU-27),,1975,1.7175
Europe (excl. EU-27),,1976,1.8659
Europe (excl. EU-27),,1977,1.9947
Europe (excl. EU-27),,1978,2.0822
Europe (excl. EU-27),,1979,2.2145
Europe (excl. EU-27),,1980,2.282
Europe (excl. EU-27),,1981,2.4186
Europe (excl. EU-27),,1982,2.5405
Europe (excl. EU-27),,1983,2.7036
Europe (excl. EU-27),,1984,2.895
Europe (excl. EU-27),,1985,3.1484
Europe (excl. EU-27),,1986,3.0158
Europe (excl. EU-27),,1987,3.4011
Europe (excl. EU-27),,1988,3.603
Europe (excl. EU-27),,1989,3.5842
Europe (excl. EU-27),,1990,3.853
Europe (excl. EU-27),,1991,3.7749
Europe (excl. EU-27),,1992,3.7676
Europe (excl. EU-27),,1993,3.7126
Europe (excl. EU-27),,1994,3.4953
Europe (excl. EU-27),,1995,3.3879
Europe (excl. EU-27),,1996,3.506
Europe (excl. EU-27),,1997,3.4006
Europe (excl. EU-27),,1998,3.5315
Europe (excl. EU-27),,1999,3.5433
Europe (excl. EU-27),,2000,3.5452
Europe (excl. EU-27),,2001,3.6215
Europe (excl. EU-27),,2002,3.6143
Europe (excl. EU-27),,2003,3.7864
Europe (excl. EU-27),,2004,3.8478
Europe (excl. EU-27),,2005,3.8463
Europe (excl. EU-27),,2006,3.8683
Europe (excl. EU-27),,2007,3.8903
Europe (excl. EU-27),,2008,3.894
Europe (excl. EU-27),,2009,3.5678
Europe (excl. EU-27),,2010,3.8831
Europe (excl. EU-27),,2011,3.8392
Europe (excl. EU-27),,2012,3.736
Europe (excl. EU-27),,2013,3.6237
Europe (excl. EU-27),,2014,3.4924
Europe (excl. EU-27),,2015,3.3446
Europe (excl. EU-27),,2016,3.4389
Europe (excl. EU-27),,2017,3.5256
Europe (excl. EU-27),,2018,3.6944
Europe (excl. EU-27),,2019,3.5961
Europe (excl. EU-27),,2020,3.38
Europe (excl. EU-28),,1921,0.0003
Europe (excl. EU-28),,1922,0.0002
Europe (excl. EU-28),,1923,0.0002
Europe (excl. EU-28),,1924,0.0014
Europe (excl. EU-28),,1925,0.0023
Europe (excl. EU-28),,1926,0.0027
Europe (excl. EU-28),,1927,0.0028
Europe (excl. EU-28),,1928,0.003
Europe (excl. EU-28),,1929,0.0037
Europe (excl. EU-28),,1930,0.0047
Europe (excl. EU-28),,1931,0.0076
Europe (excl. EU-28),,1932,0.0091
Europe (excl. EU-28),,1933,0.0105
Europe (excl. EU-28),,1934,0.0135
Europe (excl. EU-28),,1935,0.0158
Europe (excl. EU-28),,1936,0.0195
Europe (excl. EU-28),,1937,0.0205
Europe (excl. EU-28),,1938,0.0205
Europe (excl. EU-28),,1939,0.0203
Europe (excl. EU-28),,1940,0.0295
Europe (excl. EU-28),,1945,0.0287
Europe (excl. EU-28),,1946,0.0326
Europe (excl. EU-28),,1947,0.0395
Europe (excl. EU-28),,1948,0.0431
Europe (excl. EU-28),,1949,0.0442
Europe (excl. EU-28),,1950,0.0577
Europe (excl. EU-28),,1951,0.0616
Europe (excl. EU-28),,1952,0.0618
Europe (excl. EU-28),,1953,0.0655
Europe (excl. EU-28),,1954,0.0705
Europe (excl. EU-28),,1955,0.0831
Europe (excl. EU-28),,1956,0.1101
Europe (excl. EU-28),,1957,0.1689
Europe (excl. EU-28),,1958,0.2471
Europe (excl. EU-28),,1959,0.3099
Europe (excl. EU-28),,1960,0.3886
Europe (excl. EU-28),,1961,0.4973
Europe (excl. EU-28),,1962,0.6103
Europe (excl. EU-28),,1963,0.7386
Europe (excl. EU-28),,1964,0.8885
Europe (excl. EU-28),,1965,1.0189
Europe (excl. EU-28),,1966,1.1203
Europe (excl. EU-28),,1967,1.2176
Europe (excl. EU-28),,1968,1.3114
Europe (excl. EU-28),,1969,1.395
Europe (excl. EU-28),,1970,1.2872
Europe (excl. EU-28),,1971,1.4476
Europe (excl. EU-28),,1972,1.5141
Europe (excl. EU-28),,1973,1.592
Europe (excl. EU-28),,1974,1.6792
Europe (excl. EU-28),,1975,1.8283
Europe (excl. EU-28),,1976,2.0013
Europe (excl. EU-28),,1977,2.1394
Europe (excl. EU-28),,1978,2.2364
Europe (excl. EU-28),,1979,2.3668
Europe (excl. EU-28),,1980,2.453
Europe (excl. EU-28),,1981,2.6163
Europe (excl. EU-28),,1982,2.7505
Europe (excl. EU-28),,1983,2.9351
Europe (excl. EU-28),,1984,3.1605
Europe (excl. EU-28),,1985,3.4378
Europe (excl. EU-28),,1986,3.2726
Europe (excl. EU-28),,1987,3.7507
Europe (excl. EU-28),,1988,4.0061
Europe (excl. EU-28),,1989,3.9881
Europe (excl. EU-28),,1990,4.2947
Europe (excl. EU-28),,1991,4.1657
Europe (excl. EU-28),,1992,4.1564
Europe (excl. EU-28),,1993,4.0304
Europe (excl. EU-28),,1994,3.7266
Europe (excl. EU-28),,1995,3.5629
Europe (excl. EU-28),,1996,3.6121
Europe (excl. EU-28),,1997,3.4686
Europe (excl. EU-28),,1998,3.599
Europe (excl. EU-28),,1999,3.5588
Europe (excl. EU-28),,2000,3.5452
Europe (excl. EU-28),,2001,3.6463
Europe (excl. EU-28),,2002,3.6462
Europe (excl. EU-28),,2003,3.8615
Europe (excl. EU-28),,2004,3.9304
Europe (excl. EU-28),,2005,3.962
Europe (excl. EU-28),,2006,4.0446
Europe (excl. EU-28),,2007,4.0738
Europe (excl. EU-28),,2008,4.0649
Europe (excl. EU-28),,2009,3.726
Europe (excl. EU-28),,2010,4.0753
Europe (excl. EU-28),,2011,4.1706
Europe (excl. EU-28),,2012,4.0887
Europe (excl. EU-28),,2013,3.9548
Europe (excl. EU-28),,2014,3.8491
Europe (excl. EU-28),,2015,3.6525
Europe (excl. EU-28),,2016,3.705
Europe (excl. EU-28),,2017,3.8387
Europe (excl. EU-28),,2018,4.0548
Europe (excl. EU-28),,2019,3.9407
Europe (excl. EU-28),,2020,3.6862
Fiji,FJI,2010,0.0043
Finland,FIN,1974,0.1848
Finland,FIN,1975,0.3005
Finland,FIN,1976,0.322
Finland,FIN,1977,0.362
Finland,FIN,1978,0.3927
Finland,FIN,1979,0.3939
Finland,FIN,1980,0.3688
Finland,FIN,1981,0.2918
Finland,FIN,1982,0.2735
Finland,FIN,1983,0.2638
Finland,FIN,1984,0.2991
Finland,FIN,1985,0.379
Finland,FIN,1986,0.4585
Finland,FIN,1987,0.6052
Finland,FIN,1988,0.6462
Finland,FIN,1989,0.8561
Finland,FIN,1990,1.0313
Finland,FIN,1991,1.0736
Finland,FIN,1992,1.105
Finland,FIN,1993,1.1479
Finland,FIN,1994,1.2351
Finland,FIN,1995,1.2716
Finland,FIN,1996,1.3216
Finland,FIN,1997,1.2901
Finland,FIN,1998,1.47
Finland,FIN,1999,1.4627
Finland,FIN,2000,1.4875
Finland,FIN,2001,1.613
Finland,FIN,2002,1.5997
Finland,FIN,2003,1.7653
Finland,FIN,2004,1.6927
Finland,FIN,2005,1.5438
Finland,FIN,2006,1.6461
Finland,FIN,2007,1.5323
Finland,FIN,2008,1.5715
Finland,FIN,2009,1.4036
Finland,FIN,2010,1.5418
Finland,FIN,2011,1.3456
Finland,FIN,2012,1.1934
Finland,FIN,2013,1.1161
Finland,FIN,2014,0.9892
Finland,FIN,2015,0.8626
Finland,FIN,2016,0.7675
Finland,FIN,2017,0.7071
Finland,FIN,2018,0.8003
Finland,FIN,2019,0.7798
Finland,FIN,2020,0.7486
France,FRA,1942,0.0001
France,FRA,1943,0.0019
France,FRA,1944,0.0028
France,FRA,1945,0.0036
France,FRA,1946,0.0045
France,FRA,1947,0.012
France,FRA,1948,0.0148
France,FRA,1949,0.02
France,FRA,1950,0.0107
France,FRA,1951,0.0133
France,FRA,1952,0.0133
France,FRA,1953,0.0123
France,FRA,1954,0.0141
France,FRA,1955,0.0167
France,FRA,1956,0.0203
France,FRA,1957,0.0259
France,FRA,1958,0.0306
France,FRA,1959,0.063
France,FRA,1960,0.1358
France,FRA,1961,0.1921
France,FRA,1962,0.2212
France,FRA,1963,0.2037
France,FRA,1964,0.2223
France,FRA,1965,0.2132
France,FRA,1966,0.2353
France,FRA,1967,0.2638
France,FRA,1968,0.3103
France,FRA,1969,0.3527
France,FRA,1970,0.389
France,FRA,1971,0.4641
France,FRA,1972,0.5465
France,FRA,1973,0.6221
France,FRA,1974,0.6424
France,FRA,1975,0.7354
France,FRA,1976,0.7543
France,FRA,1977,0.7963
France,FRA,1978,0.8557
France,FRA,1979,0.9045
France,FRA,1980,0.9175
France,FRA,1981,0.9299
France,FRA,1982,0.8897
France,FRA,1983,0.9662
France,FRA,1984,0.9831
France,FRA,1985,1.0128
France,FRA,1986,1.0053
France,FRA,1987,0.9573
France,FRA,1988,0.9546
France,FRA,1989,0.9678
France,FRA,1990,1.0416
France,FRA,1991,1.1723
France,FRA,1992,1.185
France,FRA,1993,1.185
France,FRA,1994,1.1711
France,FRA,1995,1.1867
France,FRA,1996,1.3044
France,FRA,1997,1.2879
France,FRA,1998,1.3142
France,FRA,1999,1.3714
France,FRA,2000,1.4239
France,FRA,2001,1.4865
France,FRA,2002,1.4651
France,FRA,2003,1.5134
France,FRA,2004,1.5256
France,FRA,2005,1.5414
France,FRA,2006,1.4922
France,FRA,2007,1.4351
France,FRA,2008,1.4733
France,FRA,2009,1.4411
France,FRA,2010,1.5237
France,FRA,2011,1.3843
France,FRA,2012,1.421
France,FRA,2013,1.4254
France,FRA,2014,1.1826
France,FRA,2015,1.2563
France,FRA,2016,1.371
France,FRA,2017,1.3698
France,FRA,2018,1.2997
France,FRA,2019,1.321
France,FRA,2020,1.2396
Gabon,GAB,1959,0.0253
Gabon,GAB,1960,0.0285
Gabon,GAB,1961,0.029
Gabon,GAB,1962,0.0358
Gabon,GAB,1963,0.0354
Gabon,GAB,1964,0.0349
Gabon,GAB,1965,0.0412
Gabon,GAB,1966,0.0405
Gabon,GAB,1967,0.0595
Gabon,GAB,1968,0.0842
Gabon,GAB,1969,0.0825
Gabon,GAB,1970,0.0622
Gabon,GAB,1971,0.2989
Gabon,GAB,1972,0.3235
Gabon,GAB,1973,1.4587
Gabon,GAB,1974,1.6567
Gabon,GAB,1975,0.481
Gabon,GAB,1976,0.144
Gabon,GAB,1977,0.1463
Gabon,GAB,1978,0.1006
Gabon,GAB,1979,0.0775
Gabon,GAB,1980,0.0404
Gabon,GAB,1981,0.1819
Gabon,GAB,1982,0.2879
Gabon,GAB,1983,0.229
Gabon,GAB,1984,0.0956
Gabon,GAB,1985,0.1152
Gabon,GAB,1986,0.2026
Gabon,GAB,1987,0.2516
Gabon,GAB,1988,0.3752
Gabon,GAB,1989,0.1904
Gabon,GAB,1990,0.2161
Gabon,GAB,1991,0.214
Gabon,GAB,1992,0.1973
Gabon,GAB,1993,0.1993
Gabon,GAB,1994,0.1837
Gabon,GAB,1995,0.2366
Gabon,GAB,1996,0.2173
Gabon,GAB,1997,0.2183
Gabon,GAB,1998,0.1974
Gabon,GAB,1999,0.1927
Gabon,GAB,2000,0.1909
Gabon,GAB,2001,0.1951
Gabon,GAB,2002,0.1991
Gabon,GAB,2003,0.2056
Gabon,GAB,2004,0.1974
Gabon,GAB,2005,0.2003
Gabon,GAB,2006,0.2024
Gabon,GAB,2007,0.2115
Gabon,GAB,2008,0.2292
Gabon,GAB,2009,0.2945
Gabon,GAB,2010,0.3813
Gabon,GAB,2011,0.4132
Gabon,GAB,2012,0.4083
Gabon,GAB,2013,0.3872
Gabon,GAB,2014,0.5411
Gabon,GAB,2015,0.523
Gabon,GAB,2016,0.5091
Gabon,GAB,2017,0.4383
Gabon,GAB,2018,0.4149
Gabon,GAB,2019,0.3206
Gabon,GAB,2020,0.3227
Gambia,GMB,2002,0.0026
Gambia,GMB,2003,0.0025
Gambia,GMB,2004,0.0024
Gambia,GMB,2005,0.0024
Gambia,GMB,2006,0.0023
Gambia,GMB,2007,0.0022
Gambia,GMB,2008,0.0022
Gambia,GMB,2009,0.0021
Gambia,GMB,2010,0.0021
Gambia,GMB,2011,0.002
Gambia,GMB,2012,0.0019
Gambia,GMB,2013,0.0019
Gambia,GMB,2014,0.0018
Gambia,GMB,2015,0.0018
Gambia,GMB,2016,0.0017
Gambia,GMB,2017,0.0017
Gambia,GMB,2018,0.0016
Gambia,GMB,2019,0.0016
Gambia,GMB,2020,0.0016
Georgia,GEO,1921,0.0002
Georgia,GEO,1922,0.0002
Georgia,GEO,1923,0.0001
Georgia,GEO,1924,0.001
Georgia,GEO,1925,0.0016
Georgia,GEO,1926,0.0021
Georgia,GEO,1927,0.0022
Georgia,GEO,1928,0.0026
Georgia,GEO,1929,0.0029
Georgia,GEO,1930,0.003
Georgia,GEO,1931,0.0049
Georgia,GEO,1932,0.0066
Georgia,GEO,1933,0.0082
Georgia,GEO,1934,0.0108
Georgia,GEO,1935,0.0131
Georgia,GEO,1936,0.0166
Georgia,GEO,1937,0.0172
Georgia,GEO,1938,0.0172
Georgia,GEO,1939,0.0171
Georgia,GEO,1940,0.0268
Georgia,GEO,1945,0.0284
Georgia,GEO,1946,0.0318
Georgia,GEO,1947,0.0384
Georgia,GEO,1948,0.041
Georgia,GEO,1949,0.0416
Georgia,GEO,1950,0.0536
Georgia,GEO,1951,0.0576
Georgia,GEO,1952,0.0568
Georgia,GEO,1953,0.0591
Georgia,GEO,1954,0.0632
Georgia,GEO,1955,0.0735
Georgia,GEO,1956,0.0939
Georgia,GEO,1957,0.138
Georgia,GEO,1958,0.1906
Georgia,GEO,1959,0.2282
Georgia,GEO,1960,0.2701
Georgia,GEO,1961,0.323
Georgia,GEO,1962,0.3701
Georgia,GEO,1963,0.4286
Georgia,GEO,1964,0.4941
Georgia,GEO,1965,0.5476
Georgia,GEO,1966,0.5852
Georgia,GEO,1967,0.6108
Georgia,GEO,1968,0.6319
Georgia,GEO,1969,0.6538
Georgia,GEO,1970,0.6101
Georgia,GEO,1971,0.6646
Georgia,GEO,1972,0.6849
Georgia,GEO,1973,0.7061
Georgia,GEO,1974,0.7291
Georgia,GEO,1975,0.7809
Georgia,GEO,1976,0.8458
Georgia,GEO,1977,0.8919
Georgia,GEO,1978,0.9117
Georgia,GEO,1979,0.9566
Georgia,GEO,1980,0.9982
Georgia,GEO,1981,1.0198
Georgia,GEO,1982,1.0666
Georgia,GEO,1983,1.1221
Georgia,GEO,1984,1.1907
Georgia,GEO,1985,1.3222
Georgia,GEO,1986,1.2637
Georgia,GEO,1987,1.44
Georgia,GEO,1988,1.5232
Georgia,GEO,1989,1.5212
Georgia,GEO,1990,1.5662
Georgia,GEO,1991,1.5856
Georgia,GEO,1992,1.7081
Georgia,GEO,1993,1.3238
Georgia,GEO,1994,0.8971
Georgia,GEO,1995,0.3389
Georgia,GEO,1996,0.2994
Georgia,GEO,1997,0.3719
Georgia,GEO,1998,0.3815
Georgia,GEO,1999,0.354
Georgia,GEO,2000,0.4998
Georgia,GEO,2001,0.4327
Georgia,GEO,2002,0.3648
Georgia,GEO,2003,0.4166
Georgia,GEO,2004,0.5636
Georgia,GEO,2005,0.6632
Georgia,GEO,2006,0.8693
Georgia,GEO,2007,0.7887
Georgia,GEO,2008,0.5979
Georgia,GEO,2009,0.6034
Georgia,GEO,2010,0.5664
Georgia,GEO,2011,0.8457
Georgia,GEO,2012,0.9277
Georgia,GEO,2013,0.8715
Georgia,GEO,2014,1.0683
Georgia,GEO,2015,1.18
Georgia,GEO,2016,1.1118
Georgia,GEO,2017,1.1731
Georgia,GEO,2018,1.1693
Georgia,GEO,2019,1.2041
Georgia,GEO,2020,1.1959
Germany,DEU,1934,0.0003
Germany,DEU,1935,0.0004
Germany,DEU,1936,0.0006
Germany,DEU,1937,0.0006
Germany,DEU,1938,0.0005
Germany,DEU,1939,0.0008
Germany,DEU,1940,0.0004
Germany,DEU,1941,0.0004
Germany,DEU,1942,0.0004
Germany,DEU,1943,0.0003
Germany,DEU,1944,0.0019
Germany,DEU,1945,0.0019
Germany,DEU,1946,0.0023
Germany,DEU,1947,0.0017
Germany,DEU,1948,0.0015
Germany,DEU,1949,0.0012
Germany,DEU,1950,0.0006
Germany,DEU,1951,0.0008
Germany,DEU,1952,0.0014
Germany,DEU,1953,0.0032
Germany,DEU,1954,0.0051
Germany,DEU,1955,0.0102
Germany,DEU,1956,0.0147
Germany,DEU,1957,0.0146
Germany,DEU,1958,0.0143
Germany,DEU,1959,0.0163
Germany,DEU,1960,0.0184
Germany,DEU,1961,0.02
Germany,DEU,1962,0.0264
Germany,DEU,1963,0.0341
Germany,DEU,1964,0.0505
Germany,DEU,1965,0.0726
Germany,DEU,1966,0.087
Germany,DEU,1967,0.1134
Germany,DEU,1968,0.1858
Germany,DEU,1969,0.2635
Germany,DEU,1970,0.3788
Germany,DEU,1971,0.51
Germany,DEU,1972,0.6673
Germany,DEU,1973,0.8583
Germany,DEU,1974,1.0708
Germany,DEU,1975,1.1263
Germany,DEU,1976,1.1885
Germany,DEU,1977,1.2461
Germany,DEU,1978,1.3398
Germany,DEU,1979,1.4626
Germany,DEU,1980,1.4748
Germany,DEU,1981,1.4083
Germany,DEU,1982,1.3091
Germany,DEU,1983,1.3633
Germany,DEU,1984,1.3971
Germany,DEU,1985,1.397
Germany,DEU,1986,1.2923
Germany,DEU,1987,1.4042
Germany,DEU,1988,1.3745
Germany,DEU,1989,1.5498
Germany,DEU,1990,1.547
Germany,DEU,1991,1.6374
Germany,DEU,1992,1.618
Germany,DEU,1993,1.6947
Germany,DEU,1994,1.7587
Germany,DEU,1995,1.8855
Germany,DEU,1996,2.0901
Germany,DEU,1997,2.0011
Germany,DEU,1998,2.0318
Germany,DEU,1999,2.0352
Germany,DEU,2000,2.0446
Germany,DEU,2001,2.1339
Germany,DEU,2002,2.1294
Germany,DEU,2003,2.1427
Germany,DEU,2004,2.1233
Germany,DEU,2005,2.1253
Germany,DEU,2006,2.1897
Germany,DEU,2007,2.1462
Germany,DEU,2008,2.2184
Germany,DEU,2009,2.0694
Germany,DEU,2010,2.2765
Germany,DEU,2011,2.0829
Germany,DEU,2012,2.0755
Germany,DEU,2013,2.1009
Germany,DEU,2014,1.8695
Germany,DEU,2015,1.9252
Germany,DEU,2016,2.0618
Germany,DEU,2017,2.0733
Germany,DEU,2018,2.0397
Germany,DEU,2019,2.0724
Germany,DEU,2020,2.0378
Ghana,GHA,2009,0.0005
Ghana,GHA,2010,0.0327
Ghana,GHA,2011,0.0624
Ghana,GHA,2012,0.0309
Ghana,GHA,2013,0.0226
Ghana,GHA,2014,0.047
Ghana,GHA,2015,0.0876
Ghana,GHA,2016,0.0498
Ghana,GHA,2017,0.081
Ghana,GHA,2018,0.1009
Ghana,GHA,2019,0.1032
Ghana,GHA,2020,0.1046
Greece,GRC,1982,0.0221
Greece,GRC,1983,0.016
Greece,GRC,1984,0.0174
Greece,GRC,1985,0.0165
Greece,GRC,1986,0.0205
Greece,GRC,1987,0.0233
Greece,GRC,1988,0.0261
Greece,GRC,1989,0.0303
Greece,GRC,1990,0.0839
Greece,GRC,1991,0.0807
Greece,GRC,1992,0.0397
Greece,GRC,1993,0.0302
Greece,GRC,1994,0.0188
Greece,GRC,1995,0.018
Greece,GRC,1996,0.0192
Greece,GRC,1997,0.0392
Greece,GRC,1998,0.15
Greece,GRC,1999,0.2583
Greece,GRC,2000,0.3593
Greece,GRC,2001,0.3523
Greece,GRC,2002,0.3792
Greece,GRC,2003,0.424
Greece,GRC,2004,0.4668
Greece,GRC,2005,0.4797
Greece,GRC,2006,0.5618
Greece,GRC,2007,0.7021
Greece,GRC,2008,0.7345
Greece,GRC,2009,0.6044
Greece,GRC,2010,0.6582
Greece,GRC,2011,0.8136
Greece,GRC,2012,0.7508
Greece,GRC,2013,0.683
Greece,GRC,2014,0.5195
Greece,GRC,2015,0.5661
Greece,GRC,2016,0.7454
Greece,GRC,2017,0.9022
Greece,GRC,2018,0.8621
Greece,GRC,2019,0.9546
Greece,GRC,2020,1.0555
Guatemala,GTM,1981,0.0039
Guatemala,GTM,1982,0.0077
Guatemala,GTM,1983,0.0079
Guatemala,GTM,1984,0.0041
Guatemala,GTM,1986,0.0026
Guatemala,GTM,1987,0.0042
Guatemala,GTM,1988,0.0029
Guatemala,GTM,1989,0.002
Guatemala,GTM,1990,0.002
Guatemala,GTM,1991,0.0015
Guatemala,GTM,1992,0.0019
Guatemala,GTM,1993,0.0018
Guatemala,GTM,1994,0.0018
Guatemala,GTM,1995,0.0021
Guatemala,GTM,1996,0.0021
Guatemala,GTM,1997,0.002
Hong Kong,HKG,1995,0.009
Hong Kong,HKG,1996,0.5083
Hong Kong,HKG,1997,0.7799
Hong Kong,HKG,1998,0.7183
Hong Kong,HKG,1999,0.7791
Hong Kong,HKG,2000,0.6938
Hong Kong,HKG,2001,0.7042
Hong Kong,HKG,2002,0.6823
Hong Kong,HKG,2003,0.4343
Hong Kong,HKG,2004,0.6258
Hong Kong,HKG,2005,0.623
Hong Kong,HKG,2006,0.6555
Hong Kong,HKG,2007,0.563
Hong Kong,HKG,2008,0.6645
Hong Kong,HKG,2009,0.7471
Hong Kong,HKG,2010,0.9299
Hong Kong,HKG,2011,0.752
Hong Kong,HKG,2012,0.6931
Hong Kong,HKG,2013,0.6709
