Entity,Code,Year,Annual CO2 emissions from coal (per capita)
El Salvador,SLV,1998,0.0006
El Salvador,SLV,1999,0.0006
El Salvador,SLV,2000,0.0006
El Salvador,SLV,2001,0.0006
El Salvador,SLV,2003,0.0006
El Salvador,SLV,2004,0.0006
El Salvador,SLV,2005,0.0006
El Salvador,SLV,2006,0.0006
El Salvador,SLV,2007,0.0006
El Salvador,SLV,2008,0.0006
El Salvador,SLV,2009,0.0006
El Salvador,SLV,2010,0.0006
El Salvador,SLV,2011,0.0006
El Salvador,SLV,2012,0.0006
El Salvador,SLV,2013,0.0006
El Salvador,SLV,2014,0.0006
El Salvador,SLV,2015,0.0006
El Salvador,SLV,2016,0.0006
El Salvador,SLV,2017,0.0006
El Salvador,SLV,2018,0.0006
El Salvador,SLV,2019,0.0008
El Salvador,SLV,2020,0.0007
Estonia,EST,1830,0.0005
Estonia,EST,1831,0.0006
Estonia,EST,1832,0.0004
Estonia,EST,1833,0.0005
Estonia,EST,1850,0.0024
Estonia,EST,1855,0.0068
Estonia,EST,1858,0.0092
Estonia,EST,1859,0.0097
Estonia,EST,1860,0.0125
Estonia,EST,1861,0.0157
Estonia,EST,1862,0.014
Estonia,EST,1863,0.0144
Estonia,EST,1864,0.016
Estonia,EST,1865,0.015
Estonia,EST,1866,0.0474
Estonia,EST,1867,0.0537
Estonia,EST,1868,0.0438
Estonia,EST,1869,0.0589
Estonia,EST,1870,0.0633
Estonia,EST,1871,0.0847
Estonia,EST,1872,0.0859
Estonia,EST,1873,0.0789
Estonia,EST,1874,0.0942
Estonia,EST,1875,0.1061
Estonia,EST,1876,0.1289
Estonia,EST,1877,0.1276
Estonia,EST,1878,0.1657
Estonia,EST,1879,0.1658
Estonia,EST,1880,0.1927
Estonia,EST,1881,0.196
Estonia,EST,1882,0.2034
Estonia,EST,1883,0.2295
Estonia,EST,1884,0.2199
Estonia,EST,1885,0.2302
Estonia,EST,1886,0.2327
Estonia,EST,1887,0.2332
Estonia,EST,1888,0.2377
Estonia,EST,1889,0.2592
Estonia,EST,1890,0.2842
Estonia,EST,1891,0.2987
Estonia,EST,1892,0.3144
Estonia,EST,1893,0.363
Estonia,EST,1894,0.378
Estonia,EST,1895,0.4046
Estonia,EST,1896,0.4109
Estonia,EST,1897,0.4721
Estonia,EST,1898,0.5218
Estonia,EST,1899,0.6151
Estonia,EST,1900,0.6818
Estonia,EST,1901,0.6691
Estonia,EST,1902,0.6442
Estonia,EST,1903,0.6406
Estonia,EST,1904,0.7186
Estonia,EST,1905,0.6657
Estonia,EST,1906,0.7507
Estonia,EST,1907,0.8409
Estonia,EST,1908,0.8367
Estonia,EST,1909,0.8704
Estonia,EST,1910,0.834
Estonia,EST,1911,0.8701
Estonia,EST,1912,0.992
Estonia,EST,1913,1.0824
Estonia,EST,1914,0.9446
Estonia,EST,1915,0.8288
Estonia,EST,1916,0.872
Estonia,EST,1917,0.7988
Estonia,EST,1918,0.3108
Estonia,EST,1919,0.2372
Estonia,EST,1920,0.2177
Estonia,EST,1921,0.2436
Estonia,EST,1922,0.2957
Estonia,EST,1923,0.3249
Estonia,EST,1924,0.4021
Estonia,EST,1925,0.3882
Estonia,EST,1926,0.5899
Estonia,EST,1927,0.7379
Estonia,EST,1928,0.8423
Estonia,EST,1929,0.8825
Estonia,EST,1930,1.1024
Estonia,EST,1931,1.3202
Estonia,EST,1932,1.5654
Estonia,EST,1933,1.7938
Estonia,EST,1934,2.1978
Estonia,EST,1935,2.5205
Estonia,EST,1936,2.9153
Estonia,EST,1937,2.973
Estonia,EST,1938,3.1378
Estonia,EST,1939,3.1805
Estonia,EST,1940,3.8948
Estonia,EST,1941,3.3542
Estonia,EST,1942,1.5809
Estonia,EST,1943,1.7516
Estonia,EST,1944,2.5939
Estonia,EST,1945,3.0887
Estonia,EST,1946,3.4692
Estonia,EST,1947,4.1819
Estonia,EST,1948,4.4355
Estonia,EST,1949,5.0277
Estonia,EST,1950,5.5836
Estonia,EST,1951,5.986
Estonia,EST,1952,6.3019
Estonia,EST,1953,6.5609
Estonia,EST,1954,7.077
Estonia,EST,1955,7.9141
Estonia,EST,1956,8.515
Estonia,EST,1957,9.1565
Estonia,EST,1958,9.5621
Estonia,EST,1959,9.8452
Estonia,EST,1960,9.9911
Estonia,EST,1961,10.0021
Estonia,EST,1962,10.1334
Estonia,EST,1963,10.606
Estonia,EST,1964,11.0287
Estonia,EST,1965,11.4635
Estonia,EST,1966,11.8678
Estonia,EST,1967,12.0519
Estonia,EST,1968,12.0341
Estonia,EST,1969,12.2349
Estonia,EST,1970,12.722
Estonia,EST,1971,13.1395
Estonia,EST,1972,13.5195
Estonia,EST,1973,13.7171
Estonia,EST,1974,13.8353
Estonia,EST,1975,14.2912
Estonia,EST,1976,14.7036
Estonia,EST,1977,14.9808
Estonia,EST,1978,15.0175
Estonia,EST,1979,15.043
Estonia,EST,1980,15.6768
Estonia,EST,1981,14.6729
Estonia,EST,1982,14.8866
Estonia,EST,1983,14.9241
Estonia,EST,1984,14.9782
Estonia,EST,1985,16.6714
Estonia,EST,1986,16.8079
Estonia,EST,1987,16.6626
Estonia,EST,1988,16.2674
Estonia,EST,1989,16.7174
Estonia,EST,1990,16.084
Estonia,EST,1991,14.3518
Estonia,EST,1992,11.662
Estonia,EST,1993,9.1178
Estonia,EST,1994,9.6859
Estonia,EST,1995,9.1211
Estonia,EST,1996,9.5731
Estonia,EST,1997,9.3414
Estonia,EST,1998,8.1737
Estonia,EST,1999,7.7616
Estonia,EST,2000,7.7532
Estonia,EST,2001,7.6634
Estonia,EST,2002,7.4988
Estonia,EST,2003,8.8471
Estonia,EST,2004,8.8406
Estonia,EST,2005,8.7074
Estonia,EST,2006,8.2234
Estonia,EST,2007,10.6509
Estonia,EST,2008,9.2352
Estonia,EST,2009,7.5407
Estonia,EST,2010,10.7102
Estonia,EST,2011,10.7609
Estonia,EST,2012,9.5579
Estonia,EST,2013,11.0449
Estonia,EST,2014,10.6994
Estonia,EST,2015,8.5675
Estonia,EST,2016,9.6854
Estonia,EST,2017,10.5191
Estonia,EST,2018,9.8932
Estonia,EST,2019,5.8854
Estonia,EST,2020,4.6183
Eswatini,SWZ,1950,0.0134
Eswatini,SWZ,1951,0.0131
Eswatini,SWZ,1952,0.0128
Eswatini,SWZ,1953,0.0126
Eswatini,SWZ,1954,0.0123
Eswatini,SWZ,1955,0.0121
Eswatini,SWZ,1956,0.0118
Eswatini,SWZ,1957,0.0116
Eswatini,SWZ,1958,0.0113
Eswatini,SWZ,1959,0.0111
Eswatini,SWZ,1960,0.098
Eswatini,SWZ,1961,0.0107
Eswatini,SWZ,1964,0.0301
Eswatini,SWZ,1965,0.2156
Eswatini,SWZ,1966,0.525
Eswatini,SWZ,1967,0.5755
Eswatini,SWZ,1968,0.685
Eswatini,SWZ,1969,0.7263
Eswatini,SWZ,1970,0.8496
Eswatini,SWZ,1971,0.8995
Eswatini,SWZ,1972,0.8337
Eswatini,SWZ,1973,0.7864
Eswatini,SWZ,1974,0.6425
Eswatini,SWZ,1975,0.6745
Eswatini,SWZ,1976,0.6467
Eswatini,SWZ,1977,0.6402
Eswatini,SWZ,1978,0.7997
Eswatini,SWZ,1979,0.7865
Eswatini,SWZ,1980,0.7916
Eswatini,SWZ,1981,0.7167
Eswatini,SWZ,1982,0.6923
Eswatini,SWZ,1983,0.4158
Eswatini,SWZ,1984,0.4938
Eswatini,SWZ,1985,0.6289
Eswatini,SWZ,1986,0.6329
Eswatini,SWZ,1987,0.5824
Eswatini,SWZ,1988,0.5635
Eswatini,SWZ,1989,0.546
Eswatini,SWZ,1990,0.5148
Eswatini,SWZ,1991,0.3858
Eswatini,SWZ,1992,0.3043
Eswatini,SWZ,1993,0.1494
Eswatini,SWZ,1994,0.5329
Eswatini,SWZ,1995,0.4902
Eswatini,SWZ,1996,0.3621
Eswatini,SWZ,1997,0.5857
Eswatini,SWZ,1998,0.5758
Eswatini,SWZ,1999,0.586
Eswatini,SWZ,2000,0.5321
Eswatini,SWZ,2001,0.4988
Eswatini,SWZ,2002,0.4782
Eswatini,SWZ,2003,0.3891
Eswatini,SWZ,2004,0.382
Eswatini,SWZ,2005,0.3711
Eswatini,SWZ,2006,0.3713
Eswatini,SWZ,2007,0.383
Eswatini,SWZ,2008,0.3943
Eswatini,SWZ,2009,0.3603
Eswatini,SWZ,2010,0.3463
Eswatini,SWZ,2011,0.3499
Eswatini,SWZ,2012,0.4821
Eswatini,SWZ,2013,0.622
Eswatini,SWZ,2014,0.0502
Eswatini,SWZ,2015,0.1228
Eswatini,SWZ,2016,0.2211
Eswatini,SWZ,2017,0.1433
Eswatini,SWZ,2018,0.1419
Eswatini,SWZ,2019,0.1209
Eswatini,SWZ,2020,0.1123
Ethiopia,ETH,1950,0.0012
Ethiopia,ETH,1951,0.0008
Ethiopia,ETH,1952,0.0006
Ethiopia,ETH,1953,0.0004
Ethiopia,ETH,1954,0.0019
Ethiopia,ETH,1955,0.0015
Ethiopia,ETH,1956,0.0014
Ethiopia,ETH,1958,0.0012
Ethiopia,ETH,1959,0.0007
Ethiopia,ETH,1960,0.0012
Ethiopia,ETH,1961,0.0011
Ethiopia,ETH,1962,0.0009
Ethiopia,ETH,1963,0.0011
Ethiopia,ETH,1964,0.0002
Ethiopia,ETH,1965,0.001
Ethiopia,ETH,1966,0.001
Ethiopia,ETH,1967,0.0001
Ethiopia,ETH,1968,0.0005
Ethiopia,ETH,1969,0.0009
Ethiopia,ETH,2008,0.0005
Ethiopia,ETH,2009,0.0013
Ethiopia,ETH,2010,0.0015
Ethiopia,ETH,2011,0.005
Ethiopia,ETH,2012,0.0064
Ethiopia,ETH,2013,0.0081
Ethiopia,ETH,2014,0.0109
Ethiopia,ETH,2015,0.0108
Ethiopia,ETH,2016,0.0135
Ethiopia,ETH,2017,0.0145
Ethiopia,ETH,2018,0.0151
Ethiopia,ETH,2019,0.0125
Ethiopia,ETH,2020,0.0126
Europe,,1750,1.0067
Europe,,1760,1.0198
Europe,,1770,1.1835
Europe,,1780,1.3767
Europe,,1790,1.6648
Europe,,1800,0.7374
Europe,,1801,0.7243
Europe,,1802,0.5125
Europe,,1803,0.7956
Europe,,1804,0.4914
Europe,,1805,0.8227
Europe,,1806,0.8525
Europe,,1807,0.8227
Europe,,1808,0.8302
Europe,,1809,0.8201
Europe,,1810,0.5042
Europe,,1811,0.5265
Europe,,1812,0.5366
Europe,,1813,0.5296
Europe,,1814,0.5312
Europe,,1815,0.5381
Europe,,1816,0.5788
Europe,,1817,0.5885
Europe,,1818,0.5788
Europe,,1819,0.551
Europe,,1820,0.5504
Europe,,1821,0.5508
Europe,,1822,0.566
Europe,,1823,0.5931
Europe,,1824,0.6072
Europe,,1825,0.6236
Europe,,1826,0.6227
Europe,,1827,0.6616
Europe,,1828,0.6612
Europe,,1829,0.6435
Europe,,1830,0.4987
Europe,,1831,0.4673
Europe,,1832,0.4654
Europe,,1833,0.4682
Europe,,1834,0.6631
Europe,,1835,0.6754
Europe,,1836,0.7784
Europe,,1837,0.7672
Europe,,1838,0.789
Europe,,1839,0.788
Europe,,1840,0.8339
Europe,,1841,0.8531
Europe,,1842,0.893
Europe,,1843,0.897
Europe,,1844,0.9421
Europe,,1845,1.0211
Europe,,1846,1.0015
Europe,,1847,1.0798
Europe,,1848,1.1101
Europe,,1849,1.1618
Europe,,1850,0.8323
Europe,,1851,1.1676
Europe,,1852,1.2044
Europe,,1853,1.2385
Europe,,1854,1.4608
Europe,,1855,1.0147
Europe,,1856,1.5417
Europe,,1857,1.5421
Europe,,1858,1.0321
Europe,,1859,1.0806
Europe,,1860,1.0239
Europe,,1861,1.0838
Europe,,1862,1.092
Europe,,1863,1.1413
Europe,,1864,1.2225
Europe,,1865,1.2994
Europe,,1866,1.3323
Europe,,1867,1.368
Europe,,1868,1.3721
Europe,,1869,1.4258
Europe,,1870,1.4141
Europe,,1871,1.4953
Europe,,1872,1.6025
Europe,,1873,1.6717
Europe,,1874,1.5371
Europe,,1875,1.6819
Europe,,1876,1.7271
Europe,,1877,1.7079
Europe,,1878,1.7119
Europe,,1879,1.7303
Europe,,1880,1.9256
Europe,,1881,1.9403
Europe,,1882,2.0207
Europe,,1883,2.0918
Europe,,1884,2.0832
Europe,,1885,2.0248
Europe,,1886,2.0515
Europe,,1887,2.1094
Europe,,1888,2.1884
Europe,,1889,2.3019
Europe,,1890,2.3332
Europe,,1891,2.3905
Europe,,1892,2.3029
Europe,,1893,2.213
Europe,,1894,2.3883
Europe,,1895,2.4211
Europe,,1896,2.512
Europe,,1897,2.6118
Europe,,1898,2.6673
Europe,,1899,2.8172
Europe,,1900,2.9243
Europe,,1901,2.8653
Europe,,1902,2.8438
Europe,,1903,2.9416
Europe,,1904,2.9667
Europe,,1905,3.0435
Europe,,1906,3.1074
Europe,,1907,3.4133
Europe,,1908,3.4331
Europe,,1909,3.4032
Europe,,1910,3.3942
Europe,,1911,3.4936
Europe,,1912,3.655
Europe,,1913,3.8656
Europe,,1914,3.5111
Europe,,1915,3.3187
Europe,,1916,3.4703
Europe,,1917,3.3997
Europe,,1918,3.0937
Europe,,1919,2.5507
Europe,,1920,2.9746
Europe,,1921,2.6947
Europe,,1922,3.0037
Europe,,1923,2.8335
Europe,,1924,3.2173
Europe,,1925,3.1305
Europe,,1926,2.6469
Europe,,1927,3.3787
Europe,,1928,3.3309
Europe,,1929,3.5845
Europe,,1930,3.2958
Europe,,1931,3.0148
Europe,,1932,2.7649
Europe,,1933,2.814
Europe,,1934,3.0402
Europe,,1935,3.1629
Europe,,1936,3.3297
Europe,,1937,3.6095
Europe,,1938,3.5888
Europe,,1939,3.6847
Europe,,1940,3.943
Europe,,1941,3.8987
Europe,,1942,3.6205
Europe,,1943,3.5335
Europe,,1944,3.2799
Europe,,1945,2.1126
Europe,,1946,2.8275
Europe,,1947,3.1843
Europe,,1948,3.3524
Europe,,1949,3.61
Europe,,1950,3.7436
Europe,,1951,4.0593
Europe,,1952,4.1057
Europe,,1953,4.1261
Europe,,1954,4.2845
Europe,,1955,4.5506
Europe,,1956,4.7223
Europe,,1957,4.7927
Europe,,1958,4.6494
Europe,,1959,4.5576
Europe,,1960,4.6954
Europe,,1961,4.6769
Europe,,1962,4.7038
Europe,,1963,4.812
Europe,,1964,4.7975
Europe,,1965,4.6943
Europe,,1966,4.5999
Europe,,1967,4.4694
Europe,,1968,4.461
Europe,,1969,4.5219
Europe,,1970,4.4526
Europe,,1971,4.3771
Europe,,1972,4.2609
Europe,,1973,4.2806
Europe,,1974,4.2452
Europe,,1975,4.2329
Europe,,1976,4.3756
Europe,,1977,4.3384
Europe,,1978,4.343
Europe,,1979,4.4538
Europe,,1980,4.5604
Europe,,1981,4.3466
Europe,,1982,4.3436
Europe,,1983,4.3333
Europe,,1984,4.3123
Europe,,1985,4.6638
Europe,,1986,4.6645
Europe,,1987,4.6671
Europe,,1988,4.5952
Europe,,1989,4.4654
Europe,,1990,4.1459
Europe,,1991,3.8505
Europe,,1992,3.4686
Europe,,1993,3.2986
Europe,,1994,3.0945
Europe,,1995,3.0676
Europe,,1996,3.013
Europe,,1997,2.8462
Europe,,1998,2.7249
Europe,,1999,2.615
Europe,,2000,2.7035
Europe,,2001,2.7471
Europe,,2002,2.7129
Europe,,2003,2.7723
Europe,,2004,2.7477
Europe,,2005,2.6833
Europe,,2006,2.7845
Europe,,2007,2.78
Europe,,2008,2.6726
Europe,,2009,2.3716
Europe,,2010,2.4607
Europe,,2011,2.5167
Europe,,2012,2.5688
Europe,,2013,2.47
Europe,,2014,2.3193
Europe,,2015,2.2849
Europe,,2016,2.1544
Europe,,2017,2.0785
Europe,,2018,2.0273
Europe,,2019,1.7953
Europe,,2020,1.5321
Europe (excl. EU-27),,1750,1.0067
Europe (excl. EU-27),,1760,1.0198
Europe (excl. EU-27),,1770,1.1835
Europe (excl. EU-27),,1780,1.3767
Europe (excl. EU-27),,1790,1.6648
Europe (excl. EU-27),,1800,2.4775
Europe (excl. EU-27),,1801,2.4581
Europe (excl. EU-27),,1802,2.4445
Europe (excl. EU-27),,1803,2.7194
Europe (excl. EU-27),,1804,2.7027
Europe (excl. EU-27),,1805,2.7736
Europe (excl. EU-27),,1806,2.8999
Europe (excl. EU-27),,1807,2.8695
Europe (excl. EU-27),,1808,2.8398
Europe (excl. EU-27),,1809,2.8103
Europe (excl. EU-27),,1810,2.701
Europe (excl. EU-27),,1811,2.7727
Europe (excl. EU-27),,1812,2.7424
Europe (excl. EU-27),,1813,2.6204
Europe (excl. EU-27),,1814,2.5214
Europe (excl. EU-27),,1815,2.4331
Europe (excl. EU-27),,1816,2.4459
Europe (excl. EU-27),,1817,2.3367
Europe (excl. EU-27),,1818,2.2117
Europe (excl. EU-27),,1819,2.1248
Europe (excl. EU-27),,1820,2.0538
Europe (excl. EU-27),,1821,2.0096
Europe (excl. EU-27),,1822,2.0429
Europe (excl. EU-27),,1823,2.1235
Europe (excl. EU-27),,1824,2.1953
Europe (excl. EU-27),,1825,2.1899
Europe (excl. EU-27),,1826,2.1861
Europe (excl. EU-27),,1827,2.2481
Europe (excl. EU-27),,1828,2.2347
Europe (excl. EU-27),,1829,2.1399
Europe (excl. EU-27),,1830,0.894
Europe (excl. EU-27),,1831,0.8578
Europe (excl. EU-27),,1832,0.8598
Europe (excl. EU-27),,1833,0.8504
Europe (excl. EU-27),,1834,2.6057
Europe (excl. EU-27),,1835,2.4548
Europe (excl. EU-27),,1836,2.8461
Europe (excl. EU-27),,1837,2.7189
Europe (excl. EU-27),,1838,2.7665
Europe (excl. EU-27),,1839,2.8137
Europe (excl. EU-27),,1840,2.9086
Europe (excl. EU-27),,1841,2.9251
Europe (excl. EU-27),,1842,3.0405
Europe (excl. EU-27),,1843,3.1661
Europe (excl. EU-27),,1844,3.3148
Europe (excl. EU-27),,1845,3.5395
Europe (excl. EU-27),,1846,3.3806
Europe (excl. EU-27),,1847,3.6504
Europe (excl. EU-27),,1848,3.8455
Europe (excl. EU-27),,1849,4.0686
Europe (excl. EU-27),,1850,1.3695
Europe (excl. EU-27),,1851,4.0574
Europe (excl. EU-27),,1852,4.0199
Europe (excl. EU-27),,1853,3.9719
Europe (excl. EU-27),,1854,4.7561
Europe (excl. EU-27),,1855,1.4014
Europe (excl. EU-27),,1856,4.7321
Europe (excl. EU-27),,1857,4.6167
Europe (excl. EU-27),,1858,1.3822
Europe (excl. EU-27),,1859,1.5223
Europe (excl. EU-27),,1860,1.691
Europe (excl. EU-27),,1861,1.7503
Europe (excl. EU-27),,1862,1.6788
Europe (excl. EU-27),,1863,1.7685
Europe (excl. EU-27),,1864,1.888
Europe (excl. EU-27),,1865,1.9829
Europe (excl. EU-27),,1866,2.0395
Europe (excl. EU-27),,1867,2.0785
Europe (excl. EU-27),,1868,2.0178
Europe (excl. EU-27),,1869,2.1027
Europe (excl. EU-27),,1870,2.1312
Europe (excl. EU-27),,1871,2.2474
Europe (excl. EU-27),,1872,2.3461
Europe (excl. EU-27),,1873,2.4053
Europe (excl. EU-27),,1874,2.3251
Europe (excl. EU-27),,1875,2.4363
Europe (excl. EU-27),,1876,2.4199
Europe (excl. EU-27),,1877,2.4392
Europe (excl. EU-27),,1878,2.3913
Europe (excl. EU-27),,1879,2.3832
Europe (excl. EU-27),,1880,2.5818
Europe (excl. EU-27),,1881,2.6821
Europe (excl. EU-27),,1882,2.6865
Europe (excl. EU-27),,1883,2.7809
Europe (excl. EU-27),,1884,2.6828
Europe (excl. EU-27),,1885,2.5414
Europe (excl. EU-27),,1886,2.5899
Europe (excl. EU-27),,1887,2.629
Europe (excl. EU-27),,1888,2.708
Europe (excl. EU-27),,1889,2.7899
Europe (excl. EU-27),,1890,2.7366
Europe (excl. EU-27),,1891,2.7752
Europe (excl. EU-27),,1892,2.7031
Europe (excl. EU-27),,1893,2.4284
Europe (excl. EU-27),,1894,2.7496
Europe (excl. EU-27),,1895,2.7562
Europe (excl. EU-27),,1896,2.8095
Europe (excl. EU-27),,1897,2.8813
Europe (excl. EU-27),,1898,2.8818
Europe (excl. EU-27),,1899,3.0905
Europe (excl. EU-27),,1900,3.1284
Europe (excl. EU-27),,1901,3.0274
Europe (excl. EU-27),,1902,3.0983
Europe (excl. EU-27),,1903,3.1
Europe (excl. EU-27),,1904,3.1229
Europe (excl. EU-27),,1905,3.1236
Europe (excl. EU-27),,1906,3.2389
Europe (excl. EU-27),,1907,3.3909
Europe (excl. EU-27),,1908,3.2929
Europe (excl. EU-27),,1909,3.3071
Europe (excl. EU-27),,1910,3.2873
Europe (excl. EU-27),,1911,3.3615
Europe (excl. EU-27),,1912,3.2495
Europe (excl. EU-27),,1913,3.5409
Europe (excl. EU-27),,1914,3.4686
Europe (excl. EU-27),,1915,3.4367
Europe (excl. EU-27),,1916,3.5468
Europe (excl. EU-27),,1917,3.3921
Europe (excl. EU-27),,1918,2.9054
Europe (excl. EU-27),,1919,2.7208
Europe (excl. EU-27),,1920,2.8451
Europe (excl. EU-27),,1921,1.9594
Europe (excl. EU-27),,1922,2.6044
Europe (excl. EU-27),,1923,2.7551
Europe (excl. EU-27),,1924,2.8874
Europe (excl. EU-27),,1925,2.7169
Europe (excl. EU-27),,1926,1.674
Europe (excl. EU-27),,1927,2.9363
Europe (excl. EU-27),,1928,2.808
Europe (excl. EU-27),,1929,2.9412
Europe (excl. EU-27),,1930,2.8743
Europe (excl. EU-27),,1931,2.7848
Europe (excl. EU-27),,1932,2.7974
Europe (excl. EU-27),,1933,2.8416
Europe (excl. EU-27),,1934,3.1455
Europe (excl. EU-27),,1935,3.2916
Europe (excl. EU-27),,1936,3.5535
Europe (excl. EU-27),,1937,3.6271
Europe (excl. EU-27),,1938,3.553
Europe (excl. EU-27),,1939,3.597
Europe (excl. EU-27),,1940,3.9573
Europe (excl. EU-27),,1941,3.7867
Europe (excl. EU-27),,1942,2.9694
Europe (excl. EU-27),,1943,2.8255
Europe (excl. EU-27),,1944,3.0489
Europe (excl. EU-27),,1945,3.1727
Europe (excl. EU-27),,1946,3.3897
Europe (excl. EU-27),,1947,3.7762
Europe (excl. EU-27),,1948,3.8576
Europe (excl. EU-27),,1949,4.0626
Europe (excl. EU-27),,1950,4.1798
Europe (excl. EU-27),,1951,4.4536
Europe (excl. EU-27),,1952,4.4507
Europe (excl. EU-27),,1953,4.531
Europe (excl. EU-27),,1954,4.7155
Europe (excl. EU-27),,1955,5.0443
Europe (excl. EU-27),,1956,5.1831
Europe (excl. EU-27),,1957,5.2834
Europe (excl. EU-27),,1958,5.2167
Europe (excl. EU-27),,1959,5.1069
Europe (excl. EU-27),,1960,5.1626
Europe (excl. EU-27),,1961,5.0378
Europe (excl. EU-27),,1962,4.9535
Europe (excl. EU-27),,1963,5.0421
Europe (excl. EU-27),,1964,5.0494
Europe (excl. EU-27),,1965,5.1043
Europe (excl. EU-27),,1966,5.1037
Europe (excl. EU-27),,1967,4.9642
Europe (excl. EU-27),,1968,4.9124
Europe (excl. EU-27),,1969,4.93
Europe (excl. EU-27),,1970,5.1076
Europe (excl. EU-27),,1971,5.126
Europe (excl. EU-27),,1972,5.0276
Europe (excl. EU-27),,1973,5.0636
Europe (excl. EU-27),,1974,4.9381
Europe (excl. EU-27),,1975,5.084
Europe (excl. EU-27),,1976,5.163
Europe (excl. EU-27),,1977,5.183
Europe (excl. EU-27),,1978,5.113
Europe (excl. EU-27),,1979,5.1874
Europe (excl. EU-27),,1980,5.2969
Europe (excl. EU-27),,1981,4.9408
Europe (excl. EU-27),,1982,4.8856
Europe (excl. EU-27),,1983,4.8664
Europe (excl. EU-27),,1984,4.6008
Europe (excl. EU-27),,1985,5.2829
Europe (excl. EU-27),,1986,5.4058
Europe (excl. EU-27),,1987,5.4054
Europe (excl. EU-27),,1988,5.3681
Europe (excl. EU-27),,1989,5.1109
Europe (excl. EU-27),,1990,4.4655
Europe (excl. EU-27),,1991,4.0727
Europe (excl. EU-27),,1992,3.5185
Europe (excl. EU-27),,1993,3.327
Europe (excl. EU-27),,1994,2.9181
Europe (excl. EU-27),,1995,2.9141
Europe (excl. EU-27),,1996,2.7941
Europe (excl. EU-27),,1997,2.559
Europe (excl. EU-27),,1998,2.4489
Europe (excl. EU-27),,1999,2.3864
Europe (excl. EU-27),,2000,2.5123
Europe (excl. EU-27),,2001,2.641
Europe (excl. EU-27),,2002,2.5534
Europe (excl. EU-27),,2003,2.6012
Europe (excl. EU-27),,2004,2.5711
Europe (excl. EU-27),,2005,2.5498
Europe (excl. EU-27),,2006,2.7485
Europe (excl. EU-27),,2007,2.6809
Europe (excl. EU-27),,2008,2.7247
Europe (excl. EU-27),,2009,2.4494
Europe (excl. EU-27),,2010,2.4936
Europe (excl. EU-27),,2011,2.5728
Europe (excl. EU-27),,2012,2.7165
Europe (excl. EU-27),,2013,2.5734
Europe (excl. EU-27),,2014,2.3356
Europe (excl. EU-27),,2015,2.2686
Europe (excl. EU-27),,2016,2.1166
Europe (excl. EU-27),,2017,1.9805
Europe (excl. EU-27),,2018,2.0191
Europe (excl. EU-27),,2019,1.9787
Europe (excl. EU-27),,2020,1.7995
Europe (excl. EU-28),,1829,0.0099
Europe (excl. EU-28),,1830,0.0004
Europe (excl. EU-28),,1831,0.0004
Europe (excl. EU-28),,1832,0.0002
Europe (excl. EU-28),,1833,0.0003
Europe (excl. EU-28),,1835,0.0124
Europe (excl. EU-28),,1836,0.0154
Europe (excl. EU-28),,1837,0.0213
Europe (excl. EU-28),,1838,0.0422
Europe (excl. EU-28),,1839,0.0328
Europe (excl. EU-28),,1840,0.0354
Europe (excl. EU-28),,1841,0.0467
Europe (excl. EU-28),,1842,0.0577
Europe (excl. EU-28),,1843,0.0485
Europe (excl. EU-28),,1844,0.0508
Europe (excl. EU-28),,1845,0.0753
Europe (excl. EU-28),,1846,0.0744
Europe (excl. EU-28),,1847,0.0763
Europe (excl. EU-28),,1848,0.0969
Europe (excl. EU-28),,1849,0.0772
Europe (excl. EU-28),,1850,0.0038
Europe (excl. EU-28),,1851,0.1064
Europe (excl. EU-28),,1852,0.105
Europe (excl. EU-28),,1853,0.1137
Europe (excl. EU-28),,1854,0.1595
Europe (excl. EU-28),,1855,0.0084
Europe (excl. EU-28),,1856,0.2012
Europe (excl. EU-28),,1857,0.1985
Europe (excl. EU-28),,1858,0.0118
Europe (excl. EU-28),,1859,0.0137
Europe (excl. EU-28),,1860,0.0169
Europe (excl. EU-28),,1861,0.0219
Europe (excl. EU-28),,1862,0.0205
Europe (excl. EU-28),,1863,0.0206
Europe (excl. EU-28),,1864,0.0244
Europe (excl. EU-28),,1865,0.0253
Europe (excl. EU-28),,1866,0.0468
Europe (excl. EU-28),,1867,0.0518
Europe (excl. EU-28),,1868,0.0464
Europe (excl. EU-28),,1869,0.0549
Europe (excl. EU-28),,1870,0.06
Europe (excl. EU-28),,1871,0.0766
Europe (excl. EU-28),,1872,0.08
Europe (excl. EU-28),,1873,0.0738
Europe (excl. EU-28),,1874,0.0854
Europe (excl. EU-28),,1875,0.0957
Europe (excl. EU-28),,1876,0.1104
Europe (excl. EU-28),,1877,0.1108
Europe (excl. EU-28),,1878,0.1328
Europe (excl. EU-28),,1879,0.1333
Europe (excl. EU-28),,1880,0.1543
Europe (excl. EU-28),,1881,0.1529
Europe (excl. EU-28),,1882,0.1606
Europe (excl. EU-28),,1883,0.1804
Europe (excl. EU-28),,1884,0.1702
Europe (excl. EU-28),,1885,0.1689
Europe (excl. EU-28),,1886,0.1783
Europe (excl. EU-28),,1887,0.1758
Europe (excl. EU-28),,1888,0.1807
Europe (excl. EU-28),,1889,0.2005
Europe (excl. EU-28),,1890,0.2049
Europe (excl. EU-28),,1891,0.2192
Europe (excl. EU-28),,1892,0.2279
